8.148626	3.935587
4.660055	7.506748
-0.098131	-1.229100
3.042207	0.593887
7.467075	6.753409
5.894478	5.280200
-0.687916	8.408328
8.027399	6.033791
2.788689	6.546019
4.969290	5.515457
1.395415	-6.354322
8.702712	7.806938
2.876386	-0.776788
4.756814	2.722354
7.583160	7.314819
9.451537	-6.431599
8.571187	5.343058
-6.526560	-6.834654
9.969485	0.079292
-2.670540	4.037829
6.417666	4.100716
2.550461	2.570006
2.178788	3.680503
6.327778	7.408185
9.726811	-0.988954
-1.714688	0.392854
7.551671	8.990123
0.233170	5.897889
8.823977	7.190493
-4.928406	7.100500
8.044569	3.482555
-9.861251	9.607069
0.897044	-1.965555
7.286319	1.486077
8.467080	9.522350
8.426602	4.271748
2.665695	9.517993
2.756097	2.655225
-2.044589	2.897771
4.013860	6.835168
9.101830	2.668490
7.088023	2.463905
-0.910222	-7.867363
-3.926787	7.308591
9.250215	1.164080
-1.373367	4.375086
9.827205	5.460155
9.566316	5.556212
-2.946139	-2.265665
8.279050	7.973245
5.383416	7.663036
5.727257	7.836508
-1.815221	8.861050
3.974770	-6.142120
1.920870	9.527024
4.250571	4.991196
3.925658	-3.432645
-0.619596	-0.204673
4.899482	2.207700
9.977789	-3.982348
3.494087	9.339234
9.252549	8.636270
4.755604	4.967098
1.728106	5.274238
3.180718	7.580630
9.528848	7.991174
6.284343	7.128855
4.934709	1.216864
2.540753	7.240406
-3.241131	1.288295
-1.853336	-4.037346
7.379354	3.052300
0.705958	5.343710
-3.522233	7.087267
1.119497	-1.103947
4.736133	5.162257
3.540218	4.741255
5.236675	6.947919
4.678523	8.683879
-0.305029	1.844427
4.368305	1.285587
6.067730	2.543202
0.278970	5.401654
4.005656	4.690592
8.476273	1.971475
0.936295	-0.059038
1.115464	8.769984
-3.209709	3.869366
4.308178	7.068924
7.433601	-0.166168
6.331746	0.122776
2.207537	0.342962
6.092378	3.892903
-0.564070	1.633859
-2.256167	8.130389
9.254658	-3.712791
3.506597	-5.897947
9.563694	3.790736
2.826728	9.301244
-3.562012	5.304600
-1.825331	-1.158082
4.331880	2.749593
9.679153	-1.058327
5.618321	3.161163
4.120353	5.829805
-2.268761	3.370637
5.012081	6.892183
9.121079	3.623603
-3.110164	8.606394
8.680791	-4.927320
7.277981	9.619147
-2.160127	4.867313
-6.668258	0.169726
-2.251869	9.059318
9.381962	6.306994
3.027543	0.511438
0.838004	7.613234
-3.977437	-1.603794
-0.271428	7.806028
-1.247127	7.008471
7.638951	-7.842163
7.548284	7.814656
9.596839	0.076738
-3.005456	6.283037
4.513648	4.070890
0.987163	2.088386
9.461190	5.195367
-0.849355	4.624941
6.445847	1.180737
3.950848	7.070991
8.856330	-1.484741
8.515358	7.921375
5.434676	-6.135858
1.904022	7.397087
-0.680795	0.826110
5.255966	8.882555
8.748800	4.165092
6.552016	5.309843
8.388371	7.017325
1.062252	-7.253197
-6.026416	6.072884
4.870838	1.773870
7.326597	3.086317
8.660578	1.253505
-3.215258	4.448176
3.731217	4.184870
9.053640	-3.288376
5.430232	2.839545
3.746595	8.702081
3.119321	1.740620
-6.129722	9.626969
3.720316	-0.026700
2.043396	9.086749
-5.178932	-7.880498
4.050290	7.824286
3.072616	0.054871
-1.779510	6.297514
4.290399	2.568088
-1.756504	2.159729
4.780100	1.711970
4.221962	1.638884
5.282815	0.706388
1.056668	9.132871
4.076472	-6.777128
6.307428	-1.879244
6.183482	2.361013
-0.493534	7.427304
2.129536	-2.829629
5.967189	4.935498
3.956140	-9.316229
8.944375	-0.492323
6.033780	4.579579
4.875509	9.231567
8.839226	4.215005
8.009618	-5.631551
4.700321	9.344227
9.304509	9.227310
7.013111	7.828600
6.446950	6.970373
2.679411	1.804611
5.805533	9.378491
1.961046	-2.650228
-0.673981	4.752205
5.266801	5.908934
-4.837815	7.634286
4.277585	8.363738
8.587262	2.955207
4.388897	4.313099
4.967782	3.744389
7.021738	7.992004
5.402499	0.338519
3.951315	-2.053446
5.126805	7.089247
5.191788	5.989510
1.097413	2.377661
3.682732	-1.211294
4.987366	0.517364
4.499019	2.929662
8.007580	3.034197
1.242954	8.462731


4.939540	1.731906
-1.421687	8.511949
-1.479292	8.004778
-1.869676	-4.629795
-7.603586	7.845328
4.733983	7.874578
-4.786644	4.969393
4.580098	1.202567
1.674043	4.400462
7.671018	-7.741321
-1.995143	1.614950
-4.453130	-1.696229
7.946842	-7.738392
4.579877	7.957711
1.149611	5.336954
7.504900	-7.907979
4.454187	7.587285
1.581927	-7.383132
8.232933	-7.463778
7.613392	4.657154
4.397876	2.017734
1.539281	-7.635389
-1.883053	1.643366
-4.999952	4.607165
4.869847	7.766566
-1.488754	-4.377866
5.152308	1.693591
0.938185	4.333137
1.279761	-7.545115
-7.937324	7.692780
-7.625755	7.470713
-7.676975	1.583712
-4.725959	-8.195226
4.868632	7.822570
4.540174	7.849064
7.569725	4.351183
8.198997	4.551228
7.369084	-1.805473
7.996101	4.627129
-1.707692	1.578279
1.335314	-1.269904
-4.536196	-1.961882
7.990173	4.600653
7.757642	-1.532559
-4.322033	-7.517024
8.163884	-8.342374
-4.451832	-1.688107
1.381360	-8.048941
-4.292014	-8.349230
4.320236	7.895336
4.253385	1.349828
8.039453	5.157492
-1.594933	7.663911
-1.878940	-4.308437
8.056825	4.575247
-1.801607	1.133458
7.758847	-1.981352
-7.488509	-4.664782
-4.729143	5.254979
-1.446877	1.711420
-4.868591	4.645386
7.668831	-1.724890
-1.362921	1.533867
4.808521	1.482713
7.710152	4.802809
